x,y
-2.22998100,5.24943901
-2.22898100,5.28530001
-2.22798100,5.32176203
-2.22698100,5.35883247
-2.22598100,5.39651885
-2.22498100,5.43447505
-2.22398100,5.47341485
-2.22298100,5.51299395
-2.22198100,5.55322037
-2.22098100,5.59410228
-2.21998100,5.63564800
-2.21898100,5.67786594
-2.21798100,5.72076469
-2.21698100,5.76435295
-2.21598100,5.80863958
-2.21498100,5.85363357
-2.21398100,5.89934405
-2.21298100,5.94578031
-2.21198100,5.99295179
-2.21098100,6.04086806
-2.20998100,6.08953886
-2.20898100,6.13897409
-2.20798100,6.18918377
-2.20698100,6.24017813
-2.20598100,6.29196753
-2.20498100,6.34456250
-2.20398100,6.39797374
-2.20298100,6.45221210
-2.20198100,6.50728863
-2.20098100,6.56321453
-2.19998100,6.62000119
-2.19898100,6.67766018
-2.19798100,6.73620322
-2.19698100,6.79564226
-2.19598100,6.85598940
-2.19498100,6.91725695
-2.19398100,6.97945741
-2.19298100,7.04260345
-2.19198100,7.10670797
-2.19098100,7.17178406
-2.18998100,7.23784501
-2.18898100,7.30490431
-2.18798100,7.37297568
-2.18698100,7.44207303
-2.18598100,7.51221051
-2.18498100,7.58340246
-2.18398100,7.65566348
-2.18298100,7.72900837
-2.18198100,7.80345217
-2.18098100,7.87901015
-2.17998100,7.95569781
-2.17898100,8.03353092
-2.17798100,8.11252545
-2.17698100,8.19269767
-2.17598100,8.27406406
-2.17498100,8.35664138
-2.17398100,8.44044664
-2.17298100,8.52549713
-2.17198100,8.61181039
-2.17098100,8.69940424
-2.16998100,8.78829680
-2.16898100,8.87850643
-2.16798100,8.97005181
-2.16698100,9.06295191
-2.16598100,9.15722598
-2.16498100,9.25289359
-2.16398100,9.34997460
-2.16298100,9.44848919
-2.16198100,9.54845786
-2.16098100,9.64990143
-2.15998100,9.75284104
-2.15898100,9.85729818
-2.15798100,9.96329465
-2.15698100,10.07085263
-2.15598100,10.17999461
-2.15498100,10.29074348
-2.15398100,10.40312245
-2.15298100,10.51715513
-2.15198100,10.63286548
-2.15098100,10.75027786
-2.14998100,10.86941701
-2.14898100,10.99030805
-2.14798100,11.11297653
-2.14698100,11.23744838
-2.14598100,11.36374996
-2.14498100,11.49190805
-2.14398100,11.62194985
-2.14298100,11.75390300
-2.14198100,11.88779560
-2.14098100,12.02365618
-2.13998100,12.16151373
-2.13898100,12.30139774
-2.13798100,12.44333813
-2.13698100,12.58736534
-2.13598100,12.73351029
-2.13498100,12.88180440
-2.13398100,13.03227960
-2.13298100,13.18496835
-2.13198100,13.33990363
-2.13098100,13.49711896
-2.12998100,13.65664842
-2.12898100,13.81852662
-2.12798100,13.98278878
-2.12698100,14.14947066
-2.12598100,14.31860864
-2.12498100,14.49023967
-2.12398100,14.66440134
-2.12298100,14.84113183
-2.12198100,15.02047000
-2.12098100,15.20245530
-2.11998100,15.38712788
-2.11898100,15.57452854
-2.11798100,15.76469876
-2.11698100,15.95768073
-2.11598100,16.15351732
-2.11498100,16.35225216
-2.11398100,16.55392957
-2.11298100,16.75859464
-2.11198100,16.96629322
-2.11098100,17.17707194
-2.10998100,17.39097821
-2.10898100,17.60806025
-2.10798100,17.82836710
-2.10698100,18.05194863
-2.10598100,18.27885557
-2.10498100,18.50913952
-2.10398100,18.74285295
-2.10298100,18.98004925
-2.10198100,19.22078271
-2.10098100,19.46510856
-2.09998100,19.71308300
-2.09898100,19.96476319
-2.09798100,20.22020728
-2.09698100,20.47947443
-2.09598100,20.74262484
-2.09498100,21.00971974
-2.09398100,21.28082146
-2.09298100,21.55599338
-2.09198100,21.83530004
-2.09098100,22.11880707
-2.08998100,22.40658129
-2.08898100,22.69869069
-2.08798100,22.99520445
-2.08698100,23.29619298
-2.08598100,23.60172796
-2.08498100,23.91188232
-2.08398100,24.22673031
-2.08298100,24.54634748
-2.08198100,24.87081077
-2.08098100,25.20019847
-2.07998100,25.53459028
-2.07898100,25.87406736
-2.07798100,26.21871232
-2.07698100,26.56860924
-2.07598100,26.92384376
0.51212000,27.24800615
0.51312000,27.08673921
0.51412000,26.92623279
0.51512000,26.76648339
0.51612000,26.60748749
0.51712000,26.44924163
0.51812000,26.29174234
0.51912000,26.13498618
0.52012000,25.97896973
0.52112000,25.82368959
0.52212000,25.66914238
0.52312000,25.51532475
0.52412000,25.36223333
0.52512000,25.20986481
0.52612000,25.05821589
0.52712000,24.90728326
0.52812000,24.75706368
0.52912000,24.60755388
0.53012000,24.45875062
0.53112000,24.31065071
0.53212000,24.16325094
0.53312000,24.01654812
0.53412000,23.87053911
0.53512000,23.72522076
0.53612000,23.58058993
0.53712000,23.43664353
0.53812000,23.29337845
0.53912000,23.15079163
0.54012000,23.00888002
0.54112000,22.86764056
0.54212000,22.72707023
0.54312000,22.58716604
0.54412000,22.44792498
0.54512000,22.30934409
0.54612000,22.17142040
0.54712000,22.03415099
0.54812000,21.89753291
0.54912000,21.76156327
0.55012000,21.62623917
0.55112000,21.49155774
0.55212000,21.35751610
0.55312000,21.22411143
0.55412000,21.09134089
0.55512000,20.95920166
0.55612000,20.82769094
0.55712000,20.69680596
0.55812000,20.56654394
0.55912000,20.43690213
0.56012000,20.30787780
0.56112000,20.17946821
0.56212000,20.05167067
0.56312000,19.92448247
0.56412000,19.79790093
0.56512000,19.67192340
0.56612000,19.54654722
0.56712000,19.42176976
0.56812000,19.29758840
0.56912000,19.17400052
0.57012000,19.05100353
0.57112000,18.92859486
0.57212000,18.80677193
0.57312000,18.68553221
0.57412000,18.56487314
0.57512000,18.44479221
0.57612000,18.32528690
0.57712000,18.20635471
0.57812000,18.08799317
0.57912000,17.97019980
0.58012000,17.85297214
0.58112000,17.73630775
0.58212000,17.62020420
0.58312000,17.50465907
0.58412000,17.38966996
0.58512000,17.27523446
0.58612000,17.16135021
0.58712000,17.04801483
0.58812000,16.93522597
0.58912000,16.82298129
0.59012000,16.71127845
0.59112000,16.60011514
0.59212000,16.48948906
0.59312000,16.37939791
0.59412000,16.26983941
0.59512000,16.16081129
0.59612000,16.05231130
0.59712000,15.94433718
0.59812000,15.83688671
0.59912000,15.72995767
0.60012000,15.62354784
0.60112000,15.51765502
0.60212000,15.41227704
0.60312000,15.30741171
0.60412000,15.20305687
0.60512000,15.09921037
0.60612000,14.99587006
0.60712000,14.89303382
0.60812000,14.79069952
0.60912000,14.68886507
0.61012000,14.58752835
0.61112000,14.48668729
0.61212000,14.38633982
0.61312000,14.28648385
0.61412000,14.18711735
0.61512000,14.08823827
0.61612000,13.98984457
0.61712000,13.89193423
0.61812000,13.79450525
0.61912000,13.69755561
0.62012000,13.60108334
0.62112000,13.50508644
0.62212000,13.40956295
0.62312000,13.31451091
0.62412000,13.21992837
0.62512000,13.12581338
0.62612000,13.03216402
0.62712000,12.93897836
0.62812000,12.84625450
0.62912000,12.75399053
0.63012000,12.66218457
0.63112000,12.57083472
0.63212000,12.47993913
0.63312000,12.38949592
0.63412000,12.29950325
0.63512000,12.20995926
0.63612000,12.12086213
0.63712000,12.03221004
0.63812000,11.94400116
0.63912000,11.85623368
0.64012000,11.76890583
0.64112000,11.68201579
0.64212000,11.59556180
0.64312000,11.50954208
0.64412000,11.42395488
0.64512000,11.33879844
0.64612000,11.25407102
0.64712000,11.16977088
0.64812000,11.08589629
0.64912000,11.00244555
0.65012000,10.91941693
0.65112000,10.83680875
0.65212000,10.75461931
0.65312000,10.67284692
0.65412000,10.59148992
0.65512000,10.51054662
0.65612000,10.43001539
0.65712000,10.34989456
0.65812000,10.27018250
0.65912000,10.19087757
0.66012000,10.11197815
0.66112000,10.03348261
0.66212000,9.95538936
0.66312000,9.87769678
0.66412000,9.80040330
0.66512000,9.72350731
0.66612000,9.64700724
0.66712000,9.57090153
0.66812000,9.49518861
0.66912000,9.41986692
0.67012000,9.34493493
0.67112000,9.27039108
0.67212000,9.19623386
0.67312000,9.12246173
0.67412000,9.04907318
0.67512000,8.97606670
0.67612000,8.90344079
0.67712000,8.83119396
0.67812000,8.75932471
0.67912000,8.68783157
0.68012000,8.61671306
0.68112000,8.54596772
0.68212000,8.47559410
0.68312000,8.40559073
0.68412000,8.33595619
0.68512000,8.26668902
0.68612000,8.19778780
0.68712000,8.12925111
0.68812000,8.06107753
0.68912000,7.99326565
0.69012000,7.92581407
0.69112000,7.85872140
0.69212000,7.79198623
0.69312000,7.72560720
0.69412000,7.65958293
0.69512000,7.59391204
0.69612000,7.52859318
0.69712000,7.46362499
0.69812000,7.39900612
0.69912000,7.33473522
0.70012000,7.27081097
0.70112000,7.20723203
0.70212000,7.14399707
0.70312000,7.08110478
0.70412000,7.01855386
0.70512000,6.95634298
0.70612000,6.89447087
0.70712000,6.83293621
0.70812000,6.77173774
0.70912000,6.71087416
0.71012000,6.65034420
0.71112000,6.59014660
0.71212000,6.53028009
0.71312000,6.47074342
0.71412000,6.41153534
0.71512000,6.35265460
0.71612000,6.29409997
0.71712000,6.23587021
0.71812000,6.17796410
0.71912000,6.12038041
0.72012000,6.06311793
0.72112000,6.00617545
0.72212000,5.94955178
0.72312000,5.89324570
0.72412000,5.83725603
0.72512000,5.78158158
0.72612000,5.72622117
0.72712000,5.67117362
0.72812000,5.61643777
0.72912000,5.56201245
0.73012000,5.50789650
0.73112000,5.45408876
0.73212000,5.40058809
0.73312000,5.34739335
0.73412000,5.29450340
0.73512000,5.24191709
0.73612000,5.18963332
0.73712000,5.13765095
0.73812000,5.08596887
0.73912000,5.03458596
0.74012000,4.98350113
0.74112000,4.93271327
0.74212000,4.88222127
0.74312000,4.83202406
0.74412000,4.78212054
0.74512000,4.73250964
0.74612000,4.68319028
0.74712000,4.63416138
0.74812000,4.58542188
0.74912000,4.53697072
0.75012000,4.41911685
0.75112000,4.37250673
0.75212000,4.32616298
0.75312000,4.28008478
0.75412000,4.23427131
0.75512000,4.18872175
0.75612000,4.14343529
0.75712000,4.09841113
0.75812000,4.05364845
0.75912000,4.00914646
0.76012000,3.96490434
0.76112000,3.92092130
0.76212000,3.87719655
0.76312000,3.83372929
0.76412000,3.79051873
0.76512000,3.74756407
0.76612000,3.70486454
0.76712000,3.66241936
0.76812000,3.62022773
0.76912000,3.57828889
0.77012000,3.53660205
0.77112000,3.49516644
0.77212000,3.45398130
0.77312000,3.41304585
0.77412000,3.37235932
0.77512000,3.33192097
0.77612000,3.29173001
0.77712000,3.25178570
0.77812000,3.21208729
0.77912000,3.17263401
0.78012000,3.13342511
0.78112000,3.09445985
0.78212000,3.05573749
0.78312000,3.01725727
0.78412000,2.97901846
0.78512000,2.94102032
0.78612000,2.90326211
0.78712000,2.86574310
0.78812000,2.82846255
0.78912000,2.79141974
0.79012000,2.75461394
0.79112000,2.71804443
0.79212000,2.68171048
0.79312000,2.64561138
0.79412000,2.60974640
0.79512000,2.57411483
0.79612000,2.53871597
0.79712000,2.50354909
0.79812000,2.46861349
0.79912000,2.43390846
0.80012000,2.39943331
0.80112000,2.36518732
0.80212000,2.33116981
0.80312000,2.29738007
0.80412000,2.26381740
0.80512000,2.23048113
0.80612000,2.19737055
0.80712000,2.16448498
0.80812000,2.13182373
0.80912000,2.09938612
0.81012000,2.06717146
0.81112000,2.03517909
0.81212000,2.00340832
0.81312000,1.97185847
0.81412000,1.94052888
0.81512000,1.90941888
0.81612000,1.87852779
0.81712000,1.84785494
0.81812000,1.81739969
0.81912000,1.78716136
0.82012000,1.75713929
0.82112000,1.72733283
0.82212000,1.69774132
0.82312000,1.66836411
0.82412000,1.63920055
0.82512000,1.61024998
0.82612000,1.58151176
0.82712000,1.55298525
0.82812000,1.52466980
0.82912000,1.49656477
0.83012000,1.46866952
0.83112000,1.44098341
0.83212000,1.41350582
0.83312000,1.38623610
0.83412000,1.35917363
0.83512000,1.33231778
0.83612000,1.30566792
0.83712000,1.27922342
0.83812000,1.25298367
0.83912000,1.22694804
0.84012000,1.20111591
0.84112000,1.17548667
0.84212000,1.15005970
0.84312000,1.12483438
0.84412000,1.09981012
0.84512000,1.07498629
0.84612000,1.05036230
0.84712000,1.02593753
0.84812000,1.00171138
0.84912000,0.97768325
0.85012000,0.95385255
0.85112000,0.93021866
0.85212000,0.90678101
0.85312000,0.88353899
0.85412000,0.86049201
0.85512000,0.83763948
0.85612000,0.81498082
0.85712000,0.79251544
0.85812000,0.77024274
0.85912000,0.74816216
0.86012000,0.72627310
0.86112000,0.70457500
0.86212000,0.68306727
0.86312000,0.66174933
0.86412000,0.64062062
0.86512000,0.61968056
0.86612000,0.59892859
0.86712000,0.57836412
0.86812000,0.55798661
0.86912000,0.53779547
0.87012000,0.51779016
0.87112000,0.49797011
0.87212000,0.47833475
0.87312000,0.45888354
0.87412000,0.43961591
0.87512000,0.42053132
0.87612000,0.40162920
0.87712000,0.38290901
0.87812000,0.36437021
0.87912000,0.34601223
0.88012000,0.32783454
0.88112000,0.30983660
0.88212000,0.29201786
0.88312000,0.27437778
0.88412000,0.25691582
0.88512000,0.23963145
0.88612000,0.22252413
0.88712000,0.20559332
0.88812000,0.18883850
0.88912000,0.17225913
0.89012000,0.15585469
0.89112000,0.13962465
0.89212000,0.12356848
0.89312000,0.10768566
0.89412000,0.09197566
0.89512000,0.07643798
0.89612000,0.06107208
0.89712000,0.04587745
0.89812000,0.03085358
0.89912000,0.01599994
0.90012000,0.00131604
0.90112000,-0.01319865
0.90212000,-0.02754462
0.90312000,-0.04172240
0.90412000,-0.05573248
0.90512000,-0.06957538
0.90612000,-0.08325158
0.90712000,-0.09676160
0.90812000,-0.11010594
0.90912000,-0.12328509
0.91012000,-0.13629954
0.91112000,-0.14914981
0.91212000,-0.16183637
0.91312000,-0.17435972
0.91412000,-0.18672035
0.91512000,-0.19891876
0.91612000,-0.21095542
0.91712000,-0.22283083
0.91812000,-0.23454546
0.91912000,-0.24609981
0.92012000,-0.25749435
0.92112000,-0.26872957
0.92212000,-0.27980594
0.92312000,-0.29072394
0.92412000,-0.30148404
0.92512000,-0.31208673
0.92612000,-0.32253246
0.92712000,-0.33282173
0.92812000,-0.34295498
0.92912000,-0.35293270
0.93012000,-0.36275535
0.93112000,-0.37242340
0.93212000,-0.38193730
0.93312000,-0.39129753
0.93412000,-0.40050454
0.93512000,-0.40955880
0.93612000,-0.41846075
0.93712000,-0.42721087
0.93812000,-0.43580960
0.93912000,-0.44425740
0.94012000,-0.45255473
0.94112000,-0.46070203
0.94212000,-0.46869975
0.94312000,-0.47654834
0.94412000,-0.48424826
0.94512000,-0.49179994
0.94612000,-0.49920383
0.94712000,-0.50646038
0.94812000,-0.51357003
0.94912000,-0.52053321
0.95012000,-0.52735036
0.95112000,-0.53402194
0.95212000,-0.54054836
0.95312000,-0.54693007
0.95412000,-0.55316750
0.95512000,-0.55926108
0.95612000,-0.56521124
0.95712000,-0.57101843
0.95812000,-0.57668305
0.95912000,-0.58220554
0.96012000,-0.58758633
0.96112000,-0.59282584
0.96212000,-0.59792450
0.96312000,-0.60288272
0.96412000,-0.60770094
0.96512000,-0.61237955
0.96612000,-0.61691900
0.96712000,-0.62131969
0.96812000,-0.62558203
0.96912000,-0.62970646
0.97012000,-0.63369336
0.97112000,-0.63754317
0.97212000,-0.64125629
0.97312000,-0.64483312
0.97412000,-0.64827409
0.97512000,-0.65157959
0.97612000,-0.65475003
0.97712000,-0.65778582
0.97812000,-0.66068735
0.97912000,-0.66345504
0.98012000,-0.66608928
0.98112000,-0.66859047
0.98212000,-0.67095902
0.98312000,-0.67319531
0.98412000,-0.67529974
0.98512000,-0.67727272
0.98612000,-0.67911463
0.98712000,-0.68082586
0.98812000,-0.68240682
0.98912000,-0.68385788
0.99012000,-0.68517944
0.99112000,-0.68637188
0.99212000,-0.68743559
0.99312000,-0.68837097
0.99412000,-0.68917838
0.99512000,-0.68985822
0.99612000,-0.69041086
0.99712000,-0.69083670
0.99812000,NaN
0.99912000,NaN
1.00012000,NaN
1.00112000,NaN
1.00212000,NaN
1.00312000,-0.69074985
1.00412000,-0.69029857
1.00512000,-0.68972349
1.00612000,-0.68902498
1.00712000,-0.68820340
1.00812000,-0.68725913
1.00912000,-0.68619253
1.01012000,-0.68500397
1.01112000,-0.68369381
1.01212000,-0.68226242
1.01312000,-0.68071017
1.01412000,-0.67903740
1.01512000,-0.67724449
1.01612000,-0.67533180
1.01712000,-0.67329968
1.01812000,-0.67114849
1.01912000,-0.66887859
1.02012000,-0.66649033
1.02112000,-0.66398407
1.02212000,-0.66136016
1.02312000,-0.65861896
1.02412000,-0.65576081
1.02512000,-0.65278607
1.02612000,-0.64969508
1.02712000,-0.64648820
1.02812000,-0.64316577
1.02912000,-0.63972814
1.03012000,-0.63617564
1.03112000,-0.63250864
1.03212000,-0.62872747
1.03312000,-0.62483246
1.03412000,-0.62082397
1.03512000,-0.61670234
1.03612000,-0.61246790
1.03712000,-0.60812098
1.03812000,-0.60366194
1.03912000,-0.59909110
1.04012000,-0.59440880
1.04112000,-0.58961537
1.04212000,-0.58471115
1.04312000,-0.57969647
1.04412000,-0.57457166
1.04512000,-0.56933704
1.04612000,-0.56399296
1.04712000,-0.55853974
1.04812000,-0.55297770
1.04912000,-0.54730717
1.05012000,-0.54152847
1.05112000,-0.53564194
1.05212000,-0.52964789
1.05312000,-0.52354665
1.05412000,-0.51733854
1.05512000,-0.51102388
1.05612000,-0.50460299
1.05712000,-0.49807618
1.05812000,-0.49144378
1.05912000,-0.48470610
1.06012000,-0.47786346
1.06112000,-0.47091617
1.06212000,-0.46386455
1.06312000,-0.45670891
1.06412000,-0.44944956
1.06512000,-0.44208682
1.06612000,-0.43462099
1.06712000,-0.42705238
1.06812000,-0.41938131
1.06912000,-0.41160807
1.07012000,-0.40373299
1.07112000,-0.39575635
1.07212000,-0.38767847
1.07312000,-0.37949966
1.07412000,-0.37122021
1.07512000,-0.36284042
1.07612000,-0.35436061
1.07712000,-0.34578106
1.07812000,-0.33710208
1.07912000,-0.32832397
1.08012000,-0.31944703
1.08112000,-0.31047155
1.08212000,-0.30139782
1.08312000,-0.29222615
1.08412000,-0.28295683
1.08512000,-0.27359015
1.08612000,-0.26412641
1.08712000,-0.25456589
1.08812000,-0.24490889
1.08912000,-0.23515569
1.09012000,-0.22530660
1.09112000,-0.21536189
1.09212000,-0.20532185
1.09312000,-0.19518677
1.09412000,-0.18495694
1.09512000,-0.17463264
1.09612000,-0.16421416
1.09712000,-0.15370177
1.09812000,-0.14309577
1.09912000,-0.13239643
1.10012000,-0.12160403
1.10112000,-0.11071886
1.10212000,-0.09974119
1.10312000,-0.08867131
1.10412000,-0.07750948
1.10512000,-0.06625600
1.10612000,-0.05491112
1.10712000,-0.04347514
1.10812000,-0.03194832
1.10912000,-0.02033094
1.11012000,-0.00862326
1.11112000,0.00317443
1.11212000,0.01506187
1.11312000,0.02703878
1.11412000,0.03910490
1.11512000,0.05125995
1.11612000,0.06350367
1.11712000,0.07583580
1.11812000,0.08825605
1.11912000,0.10076418
1.12012000,0.11335991
1.12112000,0.12604298
1.12212000,0.13881312
1.12312000,0.15167007
1.12412000,0.16461358
1.12512000,0.17764337
1.12612000,0.19075919
1.12712000,0.20396078
1.12812000,0.21724787
1.12912000,0.23062022
1.13012000,0.24407756
1.13112000,0.25761964
1.13212000,0.27124619
1.13312000,0.28495697
1.13412000,0.29875172
1.13512000,0.31263019
1.13612000,0.32659212
1.13712000,0.34063725
1.13812000,0.35476535
1.13912000,0.36897615
1.14012000,0.38326941
1.14112000,0.39764488
1.14212000,0.41210230
1.14312000,0.42664144
1.14412000,0.44126204
1.14512000,0.45596385
1.14612000,0.47074663
1.14712000,0.48561014
1.14812000,0.50055413
1.14912000,0.51557835
1.15012000,0.53068257
1.15112000,0.54586653
1.15212000,0.56113001
1.15312000,0.57647275
1.15412000,0.59189452
1.15512000,0.60739507
1.15612000,0.62297417
1.15712000,0.63863159
1.15812000,0.65436707
1.15912000,0.67018039
1.16012000,0.68607130
1.16112000,0.70203958
1.16212000,0.71808499
1.16312000,0.73420728
1.16412000,0.75040624
1.16512000,0.76668163
1.16612000,0.78303320
1.16712000,0.79946075
1.16812000,0.81596402
1.16912000,0.83254279
1.17012000,0.84919683
1.17112000,0.86592592
1.17212000,0.88272982
1.17312000,0.89960830
1.17412000,0.91656115
1.17512000,0.93358812
1.17612000,0.95068900
1.17712000,0.96786357
1.17812000,0.98511159
1.17912000,1.00243284
1.18012000,1.01982710
1.18112000,1.03729415
1.18212000,1.05483377
1.18312000,1.07244572
1.18412000,1.09012980
1.18512000,1.10788579
1.18612000,1.12571345
1.18712000,1.14361258
1.18812000,1.16158296
1.18912000,1.17962436
1.19012000,1.19773658
1.19112000,1.21591939
1.19212000,1.23417258
1.19312000,1.25249593
1.19412000,1.27088924
1.19512000,1.28935227
1.19612000,1.30788483
1.19712000,1.32648670
1.19812000,1.34515767
1.19912000,1.36389752
1.20012000,1.38270605
1.20112000,1.40158304
1.20212000,1.42052829
1.20312000,1.43954158
1.20412000,1.45862270
1.20512000,1.47777146
1.20612000,1.49698764
1.20712000,1.51627103
1.20812000,1.53562143
1.20912000,1.55503863
1.21012000,1.57452243
1.21112000,1.59407262
1.21212000,1.61368901
1.21312000,1.63337137
1.21412000,1.65311952
1.21512000,1.67293325
1.21612000,1.69281236
1.21712000,1.71275665
1.21812000,1.73276592
1.21912000,1.75283996
1.22012000,1.77297858
1.22112000,1.79318158
1.22212000,1.81344876
1.22312000,1.83377993
1.22412000,1.85417488
1.22512000,1.87463342
1.22612000,1.89515535
1.22712000,1.91574049
1.22812000,1.93638862
1.22912000,1.95709956
1.23012000,1.97787312
1.23112000,1.99870910
1.23212000,2.01960731
1.23312000,2.04056756
1.23412000,2.06158965
1.23512000,2.08267339
1.23612000,2.10381860
1.23712000,2.12502508
1.23812000,2.14629264
1.23912000,2.16762110
1.24012000,2.18901026
1.24112000,2.21045995
1.24212000,2.23196996
1.24312000,2.25354011
1.24412000,2.27517023
1.24512000,2.29686011
1.24612000,2.31860958
1.24712000,2.34041845
1.24812000,2.36228654
1.24912000,2.38421366
1.25012000,2.40619963
1.25112000,2.42824427
1.25212000,2.45034739
1.25312000,2.47250882
1.25412000,2.49472836
1.25512000,2.51700585
1.25612000,2.53934110
1.25712000,2.56173393
1.25812000,2.58418416
1.25912000,2.60669161
1.26012000,2.62925611
1.26112000,2.65187748
1.26212000,2.67455553
1.26312000,2.69729010
1.26412000,2.72008100
1.26512000,2.74292807
1.26612000,2.76583112
1.26712000,2.78878998
1.26812000,2.81180448
1.26912000,2.83487444
1.27012000,2.85799969
1.27112000,2.88118005
1.27212000,2.90441536
1.27312000,2.92770545
1.27412000,2.95105013
1.27512000,2.97444924
1.27612000,2.99790261
1.27712000,3.02141007
1.27812000,3.04497145
1.27912000,3.06858658
1.28012000,3.09225530
1.28112000,3.11597742
1.28212000,3.13975280
1.28312000,3.16358125
1.28412000,3.18746261
1.28512000,3.21139672
1.28612000,3.23538341
1.28712000,3.25942251
1.28812000,3.28351387
1.28912000,3.30765731
1.29012000,3.33185267
1.29112000,3.35609979
1.29212000,3.38039850
1.29312000,3.40474865
1.29412000,3.42915006
1.29512000,3.45360259
1.29612000,3.47810606
1.29712000,3.50266031
1.29812000,3.52726520
1.29912000,3.55192055
1.30012000,3.57662620
1.30112000,3.60138200
1.30212000,3.62618779
1.30312000,3.65104341
1.30412000,3.67594870
1.30512000,3.70090351
1.30612000,3.72590768
1.30712000,3.75096105
1.30812000,3.77606346
1.30912000,3.80121476
1.31012000,3.82641480
1.31112000,3.85166342
1.31212000,3.87696047
1.31312000,3.90230578
1.31412000,3.92769922
1.31512000,3.95314062
1.31612000,3.97862983
1.31712000,4.00416671
1.31812000,4.02975109
1.31912000,4.05538283
1.32012000,4.08106178
1.32112000,4.10678778
1.32212000,4.13256069
1.32312000,4.15838036
1.32412000,4.18424663
1.32512000,4.21015936
1.32612000,4.23611840
1.32712000,4.26212360
1.32812000,4.28817481
1.32912000,4.31427189
1.33012000,4.34041470
1.33112000,4.36660307
1.33212000,4.39283687
1.33312000,4.41911595
1.33412000,4.44544017
1.33512000,4.54294636
1.33612000,4.57009139
1.33712000,4.59728612
1.33812000,4.62453042
1.33912000,4.65182416
1.34012000,4.67916721
1.34112000,4.70655945
1.34212000,4.73400076
1.34312000,4.76149099
1.34412000,4.78903003
1.34512000,4.81661775
1.34612000,4.84425403
1.34712000,4.87193874
1.34812000,4.89967175
1.34912000,4.92745294
1.35012000,4.95528219
1.35112000,4.98315937
1.35212000,5.01108436
1.35312000,5.03905704
1.35412000,5.06707728
1.35512000,5.09514495
1.35612000,5.12325995
1.35712000,5.15142214
1.35812000,5.17963141
1.35912000,5.20788763
1.36012000,5.23619068
1.36112000,5.26454045
1.36212000,5.29293680
1.36312000,5.32137963
1.36412000,5.34986881
1.36512000,5.37840422
1.36612000,5.40698575
1.36712000,5.43561327
1.36812000,5.46428667
1.36912000,5.49300583
1.37012000,5.52177063
1.37112000,5.55058095
1.37212000,5.57943668
1.37312000,5.60833770
1.37412000,5.63728390
1.37512000,5.66627515
1.37612000,5.69531135
1.37712000,5.72439237
1.37812000,5.75351811
1.37912000,5.78268844
1.38012000,5.81190326
1.38112000,5.84116244
1.38212000,5.87046588
1.38312000,5.89981346
1.38412000,5.92920507
1.38512000,5.95864059
1.38612000,5.98811991
1.38712000,6.01764293
1.38812000,6.04720952
1.38912000,6.07681958
1.39012000,6.10647299
1.39112000,6.13616964
1.39212000,6.16590943
1.39312000,6.19569224
1.39412000,6.22551796
1.39512000,6.25538649
1.39612000,6.28529770
1.39712000,6.31525150
1.39812000,6.34524777
1.39912000,6.37528641
1.40012000,6.40536730
1.40112000,6.43549034
1.40212000,6.46565542
1.40312000,6.49586244
1.40412000,6.52611127
1.40512000,6.55640183
1.40612000,6.58673400
1.40712000,6.61710767
1.40812000,6.64752274
1.40912000,6.67797910
1.41012000,6.70847665
1.41112000,6.73901528
1.41212000,6.76959489
1.41312000,6.80021537
1.41412000,6.83087661
1.41512000,6.86157852
1.41612000,6.89232098
1.41712000,6.92310391
1.41812000,6.95392718
1.41912000,6.98479070
1.42012000,7.01569436
1.42112000,7.04663807
1.42212000,7.07762172
1.42312000,7.10864520
1.42412000,7.13970842
1.42512000,7.17081128
1.42612000,7.20195367
1.42712000,7.23313549
1.42812000,7.26435664
1.42912000,7.29561702
1.43012000,7.32691654
1.43112000,7.35825508
1.43212000,7.38963256
1.43312000,7.42104886
1.43412000,7.45250390
1.43512000,7.48399757
1.43612000,7.51552977
1.43712000,7.54710041
1.43812000,7.57870939
1.43912000,7.61035661
1.44012000,7.64204197
1.44112000,7.67376537
1.44212000,7.70552672
1.44312000,7.73732592
1.44412000,7.76916288
1.44512000,7.80103749
1.44612000,7.83294966
1.44712000,7.86489929
1.44812000,7.89688630
1.44912000,7.92891058
1.45012000,7.96097204
1.45112000,7.99307058
1.45212000,8.02520611
1.45312000,8.05737853
1.45412000,8.08958776
1.45512000,8.12183369
1.45612000,8.15411623
1.45712000,8.18643529
1.45812000,8.21879078
1.45912000,8.25118259
1.46012000,8.28361065
1.46112000,8.31607486
1.46212000,8.34857512
1.46312000,8.38111134
1.46412000,8.41368343
1.46512000,8.44629130
1.46612000,8.47893486
1.46712000,8.51161402
1.46812000,8.54432868
1.46912000,8.57707875
1.47012000,8.60986415
1.47112000,8.64268478
1.47212000,8.67554056
1.47312000,8.70843139
1.47412000,8.74135719
1.47512000,8.77431786
1.47612000,8.80731331
1.47712000,8.84034347
1.47812000,8.87340823
1.47912000,8.90650751
1.48012000,8.93964123
1.48112000,8.97280928
1.48212000,9.00601160
1.48312000,9.03924808
1.48412000,9.07251864
1.48512000,9.10582320
1.48612000,9.13916166
1.48712000,9.17253395
1.48812000,9.20593997
1.48912000,9.23937963
1.49012000,9.27285286
1.49112000,9.30635956
1.49212000,9.33989966
1.49312000,9.37347305
